observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
uncertainty_001:source-sans-3:9px:e7e0d74cac9f,uncertainty_001,1,uncertainty,noncoding,null;do_not_infer;non_coding,source-sans-3,Source Sans 3,9,1,1,121,56,4,2,8,9.6,e7e0d74cac9fc949d70d47911439d05e89fd641f616d0351e89227c266648ff3,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-9ae5-7ef3-8221-0c857c5433e0,5065,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 85, ""reasoning_output_tokens"": 78}",2f8ae13df2cdca8237ea1a08cdf38f20dd7a5a77d3eb4a61d0b765390cad3794,f59a2dfb7828e60872d951e51c4010d4a7c16c433479acb987791fc765ba7da3,2026-09-05T02:17:54.235222+00:00
uncertainty_002:source-sans-3:9px:cacc416d73fd,uncertainty_002,1,uncertainty,noncoding,null;no_calculation;non_coding,source-sans-3,Source Sans 3,9,1,1,122,45,4,2,8,9.6,cacc416d73fd14e9288532fac9cd3841119ce2f98eb48a4f246e9e04497b3037,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-a1a6-7b33-a9a1-73736b860924,5085,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 97, ""reasoning_output_tokens"": 90}",34dd0d11975122927183588f0be1799c9b2535a175cf9fded778de97d7b723c2,5eadb83b51e81348d2c9b6d45886c0e5beab41a197b82d9a9ac4e2c7bdeff7f5,2026-09-05T02:17:55.864827+00:00
numeric_date_001:source-sans-3:9px:8fe022c20ac9,numeric_date_001,1,numeric_date,noncoding,date;non_coding,source-sans-3,Source Sans 3,9,1,1,124,23,4,1,4,4.8,8fe022c20ac9dd439e522c95b5140b0d24aef6a6f4ced506a9c8dc60a794307c,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-a2ea-79a0-9a28-de7319d17063,4832,0,,True,1.0,2026-01-14,"""2026-01-14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 61, ""reasoning_output_tokens"": 49}",7f8add86c16fb6c2d7b5cfc212e957c22233fcbf4eed05c70e006717d71592fc,b277add660b77da981dd926cf53b60cec8e10b192814ecc5cadb843055cc24e5,2026-09-05T02:17:55.850408+00:00
numeric_date_002:source-sans-3:9px:5ce3423dc7d2,numeric_date_002,1,numeric_date,noncoding,strict_threshold;decimal;non_coding,source-sans-3,Source Sans 3,9,1,1,154,23,5,1,5,6.0,5ce3423dc7d241acfa9ad83df3f9a08ed1d94863b13fb93c9ddce763ec099935,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-a66f-7d80-901f-8ff75dfa276f,5507,0,,True,1.0,20.5,"""20.5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 66, ""reasoning_output_tokens"": 57}",936415283d841811b8f22f4f533febcd51f64076f8c82d0d6aacae046b205e6a,d2243ac9dd3c72f0767abcd6ac6d44ac9b55dc31404f823cd5e0b55445c09dd7,2026-09-05T02:17:57.560328+00:00
formatting_001:source-sans-3:9px:4dd15dd10ba4,formatting_001,1,formatting,noncoding,bounded_output;non_coding,source-sans-3,Source Sans 3,9,1,1,94,45,3,2,6,7.199999999999999,4dd15dd10ba4afdc76ad9f9cec22b09d30062e4a7166290bace10e3090350c43,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-ae80-7ac1-bf03-2b3586524c5b,4195,0,,True,1.0,"otter,fox,lynx","[""otter"", ""fox"", ""lynx""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 53, ""reasoning_output_tokens"": 40}",eccbf18b111f82b6ec1e55b2ae9883252797ebfbc09bfc48f2bfca79039c33aa,b8e8cc5d7a4b5138ab91064502371fe92ee480f6505e345800157f702d37f1b8,2026-09-05T02:17:58.431452+00:00
reference_001:source-sans-3:9px:72da2fe145fb,reference_001,1,reference_resolution,noncoding,reference;non_coding,source-sans-3,Source Sans 3,9,1,1,93,56,3,2,6,7.199999999999999,72da2fe145fb2a42ef1674ffd8e0bb006aa25a54d0cf76ec68e0e2b6329858e1,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-b5b1-7032-99ba-631095522e56,5492,0,,False,0.0,3.00,"""5.50""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12926, ""output_tokens"": 99, ""reasoning_output_tokens"": 90}",ae4ac98c5b20b804e03ce6e324f7af68d0849555e9c4b1074d0011beb71ca01e,533a0f8192cf59a70bcbc9cc1ba905b4f00aacf7eb8be13ac4807786b4257257,2026-09-05T02:18:01.344360+00:00
reference_002:source-sans-3:9px:56f08cca159e,reference_002,1,reference_resolution,noncoding,relative_position;non_coding,source-sans-3,Source Sans 3,9,1,1,90,45,3,2,6,7.199999999999999,56f08cca159ed4dd179f1086fe4d6a794ce72180de0e6e80d7b618f666e1921f,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-b574-7d21-a436-8eed4a0da24b,7134,0,,True,1.0,Bea,"""Bea""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 164, ""reasoning_output_tokens"": 156}",5ed7a2a13759eb9129547d92cb028dd3cd2150ef6c2a1dfa93d735ce6ae50f9b,8305e113276491cf35300814f1e031cf63868563c738b350ff0861140de4df3f,2026-09-05T02:18:03.001047+00:00
ocr_control_001:source-sans-3:9px:5ac81c533485,ocr_control_001,1,ocr_control,noncoding,confusable_characters;control;non_coding,source-sans-3,Source Sans 3,9,1,1,95,45,3,2,6,7.199999999999999,5ac81c533485d0fd7c7a8d9d6d12308913d74a1d74d5f530581579b4faa579d3,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-bbb0-7b42-a469-c5e43bbaab47,7125,0,,True,1.0,0O1lI5S8B-7aF2,"""0O1lI5S8B-7aF2""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 195, ""reasoning_output_tokens"": 175}",b63cdb53f20bed5d81f85c4c2dbd201a0bf9a812213f65d963e886034e49f168,e7b81febcee25fa4ba0c0fc264f3812d410d57df9b95ca96bb7f64aa28e4b69e,2026-09-05T02:18:04.685929+00:00
coding_001:source-sans-3:9px:ed44c75119bd,coding_001,1,coding,coding,python;code_completion,source-sans-3,Source Sans 3,9,1,1,127,56,4,2,8,9.6,ed44c75119bd5b88e88646b5ec339be47b4802e9332ba6ea8a6701a9d4519a1e,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-bf47-7072-8179-5a60c10672c3,4182,0,,True,1.0,x * x,"""x * x""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12911, ""output_tokens"": 60, ""reasoning_output_tokens"": 51}",8ba513335e1fc6910a417526de3a728fb29afdf42d83d23e96bcbd1fbc874675,8ab916d91724cababdd49695e1fed1ed51b6f48db052d2063f450b346cf43a54,2026-09-05T02:18:02.614240+00:00
coding_002:source-sans-3:9px:8b5c7dcdf576,coding_002,1,coding,coding,javascript;code_completion,source-sans-3,Source Sans 3,9,1,1,127,56,4,2,8,9.6,8b5c7dcdf576c22ea0a8971e501dd9ae99f57f451fae0e353ee97d7a32884606,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-ca51-7d00-b3ab-a6affbd148de,5762,0,,True,1.0,items.length,"""items.length""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12925, ""output_tokens"": 56, ""reasoning_output_tokens"": 48}",387c5d71debf815171e6621b0b959925a6298267d60b76b66e95193e6c0bf56f,003fc1ebfb6d6ad72f31f096ff42750e9dc75f11aa55ae4e8c38a94eca46c10c,2026-09-05T02:18:07.106999+00:00
coding_003:source-sans-3:9px:afad87f9816b,coding_003,1,coding,coding,python;code_interpretation,source-sans-3,Source Sans 3,9,1,1,128,56,4,2,8,9.6,afad87f9816be5e506c55583a4be4306e6e4fb9cf16e9af1cf3f38a275d7b596,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-cf23-7680-8e5b-4c6b5686acff,4578,0,,True,1.0,8,"""8""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12927, ""output_tokens"": 48, ""reasoning_output_tokens"": 41}",821887d5d1ad27a9393040cf26933aec877dae507ff5e0b11d4607d35a84eaf0,94c24378b19f9a90681c3dfdfca5983c65b517ffa255a6d674f6dc436d81f947,2026-09-05T02:18:07.194545+00:00
coding_004:source-sans-3:9px:4bc4f2331356,coding_004,1,coding,coding,javascript;code_interpretation,source-sans-3,Source Sans 3,9,1,1,94,56,3,2,6,7.199999999999999,4bc4f2331356f1146f9def2604ee8418dab2ce64a5239dbf84ee469b3c87e644,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-d1a9-7aa1-937d-ef9fc3a0dc76,5298,0,,True,1.0,12,"""12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12942, ""output_tokens"": 49, ""reasoning_output_tokens"": 42}",2d6396c1fbf53112437809515b32197ee20df2a34252813864196279b2ea7676,2b16901b9604e982616572bec73d01b6555b3ddcd4782c7b4d4a4ae2d5bdbe76,2026-09-05T02:18:08.301591+00:00
coding_005:source-sans-3:9px:5fd6751547a6,coding_005,1,coding,coding,sql;code_completion,source-sans-3,Source Sans 3,9,1,1,152,56,5,2,10,12.0,5fd6751547a69dc0e65f12640d8e6962fdaf2f04ecc48dfbef2d19cb476df3f7,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-d759-7280-be77-b5959d8ff755,4929,0,,False,0.0,age >= 8 AND score >= 10,"""active = 1 AND age >= 18""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12930, ""output_tokens"": 84, ""reasoning_output_tokens"": 69}",94d12f336374db069041b2d3c684eadf79d56a388baf578317d79a62d305e18e,55327d830f4dd2c379c3e6892ef2370014e2244a1c57481389e505709338879b,2026-09-05T02:18:09.615498+00:00
coding_006:source-sans-3:9px:c4b7d1aa1a5a,coding_006,1,coding,coding,shell;command_generation,source-sans-3,Source Sans 3,9,1,1,120,56,4,2,8,9.6,c4b7d1aa1a5a99b5bbf68c32b73fe6a11e0e34eb32081185d63cc83e97c808af,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-e15f-7223-ab0b-e726f1529c81,5223,0,,True,1.0,pwd,"""pwd""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 52, ""reasoning_output_tokens"": 45}",36ccd383581954ea6465423c3620b069e51877980103e50d3d72ded0b12c3c79,b84b53edf091722af237a7453fe4dc5d9b0cdf46df7dde98500e403315f50273,2026-09-05T02:18:12.331447+00:00
coding_007:source-sans-3:9px:05256efe1e6c,coding_007,1,coding,coding,python;boolean_logic;code_completion,source-sans-3,Source Sans 3,9,1,1,95,56,3,2,6,7.199999999999999,05256efe1e6c6c1f664741fcff4e4e3bce68595463a914e8bffaadb64f31cdca,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-e22a-7032-8908-0330ad61d373,6715,0,,True,1.0,x > 0 and x % 2 == 0,"""x > 0 and x % 2 == 0""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12910, ""output_tokens"": 80, ""reasoning_output_tokens"": 62}",3c6cd8d1e8f26744de97b9b4fc366e529160af89d4f91955b5d363c44ca60c27,9a294ed940d254ccd4ef9625732d870f7510637210ee27e48eaf9c61388b7712,2026-09-05T02:18:13.911051+00:00
coding_008:source-sans-3:9px:568eaf3fd34b,coding_008,1,coding,coding,python;code_interpretation;comprehension,source-sans-3,Source Sans 3,9,1,1,120,23,4,1,4,4.8,568eaf3fd34bd7b66fcf02a322ae2c1b8d9903461cdf03c7e8013821d6be65b0,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-e5b9-7593-bbf4-bab860a4cb28,4506,0,,True,1.0,3,"""3""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 49, ""reasoning_output_tokens"": 42}",01d79e41bd6a2775fb32a4c0e4c1b73343d7ff90c9e6bb44154da7f4345cd7eb,358c2e3b46bfca5af2bca92afa8cf11c1b2d97f4f17cab295f4687651d5efa32,2026-09-05T02:18:12.808307+00:00
coding_009:source-sans-3:9px:12793901e5b8,coding_009,1,coding,coding,javascript;array_methods;code_completion,source-sans-3,Source Sans 3,9,1,1,126,56,4,2,8,9.6,12793901e5b84b027449973e547bd79d29e28c537c441a5aa831588cbdf674a1,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-ead0-76d2-880b-2e5bfbeb3613,5047,0,,False,0.0,names.map(name => name.toUpperCase()),"""names.map(x => x.toUpperCase())""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 66, ""reasoning_output_tokens"": 51}",427441549ec67521c24299e4d881c29cc06420bb6070c4bf00de0f62ae9eb293,f8ec15dcd126bbfed349f790a8b46ba6d93746d9835096b93fb618d809f55fc4,2026-09-05T02:18:14.664848+00:00
coding_010:source-sans-3:9px:617a4e27c6eb,coding_010,1,coding,coding,javascript;code_interpretation;string,source-sans-3,Source Sans 3,9,1,1,149,23,5,1,5,6.0,617a4e27c6ebc62f17a3d697eb925a757ef8ceafc48ac942e139dd87beae8df4,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-f557-7620-8827-59ae2407e1bb,3848,0,,True,1.0,b-c,"""b-c""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12923, ""output_tokens"": 39, ""reasoning_output_tokens"": 31}",f2ac983f9582410126f582b4606eb2a095f39ef42b130c7873364ceac06d0a95,3404d235442a62faf208278d03ef48df77d28d1e71ab371f4109043aeb376de0,2026-09-05T02:18:16.180443+00:00
coding_011:source-sans-3:9px:cc2e05715e2d,coding_011,1,coding,coding,sql;aggregate;code_completion,source-sans-3,Source Sans 3,9,1,1,96,56,3,2,6,7.199999999999999,cc2e05715e2d5c9be0698efffd2163b819de900f68e154f833b7ad27e5a6bf6c,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-f793-76c3-a820-454c5a753bfa,4656,0,,True,1.0,COUNT(*),"""COUNT(*)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12907, ""output_tokens"": 62, ""reasoning_output_tokens"": 54}",ee44d6ec7c295dd8a5ff81c85894f90452ae1cda3e6fba795b4fecdb2999a30f,dc7bdbb94deef5c68042280ec996b155bca7b5c87fc6244caed0e8245f8967ee,2026-09-05T02:18:17.466079+00:00
coding_012:source-sans-3:9px:9e352b185436,coding_012,1,coding,coding,shell;command_generation,source-sans-3,Source Sans 3,9,1,1,94,56,3,2,6,7.199999999999999,9e352b18543643b42ffbaaf1054ad6c353f762f77c923ef48aa637549af732bf,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-fbec-7aa0-920b-8f1d1dcd006e,7216,0,,True,1.0,ls -a,"""ls -a""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12910, ""output_tokens"": 71, ""reasoning_output_tokens"": 62}",cb43ab36e219374e1822326f308b2963e44d6b0fcbcddd8aabb5e27f57f253ff,3fac10aa450a496873cc7e69cad9aa08dc7f6f2233e90cfc5d2cacdde32f1558,2026-09-05T02:18:21.130100+00:00
coding_013:source-sans-3:9px:55ef9d305978,coding_013,1,coding,coding,regex;pattern_generation,source-sans-3,Source Sans 3,9,1,1,125,56,4,2,8,9.6,55ef9d305978a7f6e1e1dfa466fa1d364f188b7b375a03d204cf577600d254c6,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5b-feef-7920-b894-6c6b1db427e3,4697,0,,True,1.0,^\d+$,"""^\\d+$""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12924, ""output_tokens"": 82, ""reasoning_output_tokens"": 73}",ca4c3d0f9c02a8cab80cd9636c652f7ed24271ea7f750cc1c65df4c6345e642c,f8c0938475be19b9dbef6728803e08d1900bf43d34c170ba9857779524c62bc9,2026-09-05T02:18:19.362796+00:00
coding_014:source-sans-3:9px:1e1e59c84b43,coding_014,1,coding,coding,css;code_completion,source-sans-3,Source Sans 3,9,1,1,113,56,4,2,8,9.6,1e1e59c84b43a220daf00f828d118ba5e07f413264e1c86e22b2990cdb5871b7,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-0465-76e3-92e2-73ded7725a57,4858,0,,True,1.0,display: none;,"""display: none;""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 63, ""reasoning_output_tokens"": 53}",f1ef8b5162bfb45130ecbe681b68e1071492b63ebfc9ed9d28f74c3b507c4322,9b7f6aa994b97a2909d0fd457050b87c23de1c34ef6e8d943dc6211753c533d3,2026-09-05T02:18:21.039385+00:00
coding_015:source-sans-3:9px:fbe9bb5f4d4d,coding_015,1,coding,coding,html;markup_completion,source-sans-3,Source Sans 3,9,1,1,88,56,3,2,6,7.199999999999999,fbe9bb5f4d4d25e37b797d8cd9c92e40f6e42182f81407912edabb8ff10e0317,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-092e-7e32-b733-854750deecf4,4448,0,,True,1.0,<br>,"""<br>""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12911, ""output_tokens"": 86, ""reasoning_output_tokens"": 78}",abf107ce1b353856ca50ad9407834d133d96b1e31bcc1b70136d6fee0eee31e1,bfb5ae9aaaa74b3a6aa9945e5208f2317a01ef49bd2f4d94a1ad62dad9e6ff16,2026-09-05T02:18:21.916115+00:00
coding_016:source-sans-3:9px:450fd8a3ac2d,coding_016,1,coding,coding,python;bug_fix;off_by_one,source-sans-3,Source Sans 3,9,1,1,224,23,7,1,7,8.4,450fd8a3ac2dfce4bc8a6869ca698e2e82d37d26b550d34fb0228c68098ba4c1,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-10a2-7100-9f5d-4cbff31981d1,4679,0,,False,0.0,"range(1, 4)","""range(4)""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 73, ""reasoning_output_tokens"": 60}",782fdddc985928bc3acd325099ebf3c97b8695aa5f0bfe51a80b003d992a2b12,56ff2625ade55ce88cf0a91f283d3d76ef31ea411cc3ace03d04817b3dd56a44,2026-09-05T02:18:24.043523+00:00
coding_017:source-sans-3:9px:cbcf7ab07a07,coding_017,1,coding,coding,javascript;bug_fix;comparison,source-sans-3,Source Sans 3,9,1,1,126,56,4,2,8,9.6,cbcf7ab07a070215bba824d2ec0c08d8e658c7ebabb472cdf1717dd784804fc5,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-185e-7790-a43c-e214c9820421,6402,0,,True,1.0,status === 'ready',"""status === 'ready'""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 74, ""reasoning_output_tokens"": 63}",0be20368ce78c89c79ccc17f6d7dc5693172fed358f39c99bf849b2c091240af,0eb799579e82b52a3f4820eb45a340b8238ddc2083279ed4c19cba628cd779a0,2026-09-05T02:18:27.444287+00:00
coding_018:source-sans-3:9px:8e042526c896,coding_018,1,coding,coding,python;state_tracking;json_output,source-sans-3,Source Sans 3,9,1,1,218,23,7,1,7,8.4,8e042526c896ca589abc8a1cc7f0906f2ba9f2d24051019fb1cb11dde0895331,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-1877-7782-8e9e-4c2968fcdb12,4896,0,,True,1.0,"{""a"":3,""b"":7}","{""a"": 3, ""b"": 7}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 58, ""reasoning_output_tokens"": 43}",7d52e8975d9f45e7cbcd6a089e1110e336522799e3eee476fb9eee26762931f7,1c929e5719e83bb9511a1be9601989c183b443fc90e6c88c5dcc810e7f58c888,2026-09-05T02:18:26.027175+00:00
coding_019:source-sans-3:9px:d12665d76a60,coding_019,1,coding,coding,python;slice;code_completion,source-sans-3,Source Sans 3,9,1,1,123,45,4,2,8,9.6,d12665d76a60887a04707e9cb58a9e41b7a50eaf6886ffd5fda42eb832a3b7c7,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-1c02-7a80-8e4f-08b37c770506,4685,0,,True,1.0,items[1:],"""items[1:]""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 57, ""reasoning_output_tokens"": 47}",48e881ce107a180c6404efe110323a8dae5c0f1cae9324b9e5c87fdb6e3630cc,46735e88f4427bda5f1affea8ea0b70dc1ee0221d1a0dd05fcc19192c9b153c5,2026-09-05T02:18:26.602660+00:00
coding_020:source-sans-3:9px:8bde452bc7e3,coding_020,1,coding,coding,git;command_generation,source-sans-3,Source Sans 3,9,1,1,126,56,4,2,8,9.6,8bde452bc7e3ba14fe7c6d2d8b7367c73d5fb9e7cc1f717ce0f52df664f1e948,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-2323-7230-8436-edc7910ac2c5,4234,0,,True,1.0,git status,"""git status""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12909, ""output_tokens"": 46, ""reasoning_output_tokens"": 38}",4f94a56bcd1c61657e9d68c3ca99823b4779eedbf8e8eb8c460f7bf0f3e773fb,ae84ebfa09f3066f32b8642fbe8b7cef34367dc4af5f5c700254e86e35fe737f,2026-09-05T02:18:28.279703+00:00
semantic_001:source-sans-3:10px:91769f3cd8ed,semantic_001,1,semantic_selection,noncoding,selection;non_coding,source-sans-3,Source Sans 3,10,1,1,118,23,4,1,4,4.8,91769f3cd8ed7c24e6ab9ead4cd77240c7d50acd40f781ffc8ca052910553e5c,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-2afa-7c01-accf-c407cf448e7b,4150,0,,True,1.0,Montreal,"""Montreal""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12909, ""output_tokens"": 37, ""reasoning_output_tokens"": 29}",40b0e846efe9a109846ffc0829af50e42ce0489375994ad40362e80c976b6b19,6b72b9eb4a9b03e2b8935fc96c5bf1d5d5e6d6bf673ab03a9e94f68b623bb08a,2026-09-05T02:18:30.178343+00:00
semantic_002:source-sans-3:10px:6730f0b98c60,semantic_002,1,semantic_selection,noncoding,minimum;selection;non_coding,source-sans-3,Source Sans 3,10,1,1,127,23,4,1,4,4.8,6730f0b98c600889dd1fa5f8457177e784368643d7e9b716ac0795508e331d23,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-2dac-7661-b4f5-aa77aeaafd4c,4296,0,,True,1.0,otter,"""otter""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 11008, ""input_tokens"": 12749, ""output_tokens"": 45, ""reasoning_output_tokens"": 37}",7d7588df18f3c001366202f8e4add6ca613c03fdff75fbc0ff12488cd66a30e2,33c0615c818b29719e4bc35c8514ee4b8a1c24aba7a4afbee7ad106a1d390f31,2026-09-05T02:18:30.900106+00:00
negation_001:source-sans-3:10px:b7913c0d21e2,negation_001,1,negation,noncoding,not;non_coding,source-sans-3,Source Sans 3,10,1,1,128,23,4,1,4,4.8,b7913c0d21e249a51e9b417b60aa7efbda5da63a4e8e1f46568056718acdafd8,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-3055-7670-bf41-8b5dad700078,4836,0,,True,1.0,banana,"""banana""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 40, ""reasoning_output_tokens"": 33}",f87e916b364aa0b9345186d0a2132f82a3c624a5242720aae9ea58b97f2833a4,ae392015d712e925056aa165a20f03c7b38860fec3dd59f2999f8c788c95ac45,2026-09-05T02:18:32.281129+00:00
negation_002:source-sans-3:10px:e9a85e584f56,negation_002,1,negation,noncoding,except;ordering;non_coding,source-sans-3,Source Sans 3,10,1,1,93,56,3,2,6,7.199999999999999,e9a85e584f565b8529969915d0bb33fdf249a689f38482005d2a82106966bdfb,4644c81b86ec9caaa76b634889968ed3c4f4f52f054855933acc7c2b21e53b0f,gpt-5.6-luna,1,01a06f5c-335e-7840-b7af-6628fed292c4,5645,0,,True,1.0,"red
green
yellow","[""red"", ""green"", ""yellow""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12910, ""output_tokens"": 45, ""reasoning_output_tokens"": 34}",9651aeaee8ec93fcf51b5a61872a56e85671a7b005339ab2f737369dab545e5a,ea51a96b10183ec80737c7e1496f0c042d8d09f54e5c43c607609a730d14f34c,2026-09-05T02:18:33.925750+00:00
